Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,Metadata_control_index,n_pos_pairs,n_total_pairs,average_precision,p_value,p < 0.05,-log10(AP p-value),Features
Large,0,3ba3aae1-489a-4eae-87f5-f3c31c9c91e9,397,618,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,-1,76,3976,0.33054534841172695,9.999e-05,True,4.0000434,cp
Large,0,c16d0e78-70db-49ff-bc48-027342fe00da,359,584,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,-1,76,3976,0.5451795711325178,9.999e-05,True,4.0000434,cp
Large,0,4a6e4da9-941d-4a6c-968e-cb1932839313,383,685,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,-1,76,3976,0.1796326340976689,9.999e-05,True,4.0000434,cp
Large,0,bd03dd73-f4fb-4a25-93ce-1720e55de69b,932,532,LT0013_38,42,75,1,LT0013_38_42,LT0013_38/LT0013_38_42_75.tif,KIF14,1,-1,76,3976,0.10071392302751707,9.999e-05,True,4.0000434,cp
Large,0,9721f66a-6a76-4a22-a257-e021a5da9e01,479,110,LT0013_38,42,75,1,LT0013_38_42,LT0013_38/LT0013_38_42_75.tif,KIF14,1,-1,76,3976,0.13714163278094305,9.999e-05,True,4.0000434,cp
Large,0,b3846115-1300-4bb1-8988-e494ef1fb363,465,822,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,76,3976,0.5875968717073197,9.999e-05,True,4.0000434,cp
Large,0,1ec2c77b-6ac1-4815-9e42-bdae95be8c8a,851,92,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,76,3976,0.021257382600357245,0.38176182,False,0.4182075,cp
Large,0,8d6a0d3d-a257-4959-a4be-1245f72db909,1087,30,LT0013_38,42,95,1,LT0013_38_42,LT0013_38/LT0013_38_42_95.tif,KIF14,1,-1,76,3976,0.08419977351360396,9.999e-05,True,4.0000434,cp
Large,0,1d3c1e7f-69a8-445e-9b56-bf26884f8864,91,888,LT0017_19,365,65,1,LT0017_19_365,LT0017_19/LT0017_19_365_65.tif,KIF20A,1,-1,76,3976,0.29832499776531807,9.999e-05,True,4.0000434,cp
Large,0,8d20b536-1f37-4c9d-9ecc-32cc87dc7195,326,375,LT0019_06,140,70,1,LT0019_06_140,LT0019_06/LT0019_06_140_70.tif,DDOST,1,-1,76,3976,0.07250873350057148,9.999e-05,True,4.0000434,cp
Large,0,17e71613-b566-4669-a54b-d06552381cf0,714,637,LT0027_44,292,88,1,LT0027_44_292,LT0027_44/LT0027_44_292_88.tif,CDK4,1,-1,76,3976,0.5368453153796111,9.999e-05,True,4.0000434,cp
Large,0,df1fcc6d-c25a-4b18-a9b4-0a6301bffaf8,344,420,LT0027_44,292,95,1,LT0027_44_292,LT0027_44/LT0027_44_292_95.tif,CDK4,1,-1,76,3976,0.47792185739491283,9.999e-05,True,4.0000434,cp
Large,0,ff6fa233-b1bf-4b8a-b5b1-c568ecffb9d1,859,630,LT0038_27,250,8,1,LT0038_27_250,LT0038_27/LT0038_27_250_8.tif,BUB1B,1,-1,76,3976,0.36987212936247765,9.999e-05,True,4.0000434,cp
Large,0,61bc9226-fa82-4123-be18-0e92ab5ef75c,674,421,LT0042_10,144,36,1,LT0042_10_144,LT0042_10/LT0042_10_144_36.tif,POLG,1,-1,76,3976,0.6891714186009474,9.999e-05,True,4.0000434,cp
Large,0,1e31ed50-bf07-469d-99e1-17b67a3f0cd9,665,416,LT0042_10,144,50,1,LT0042_10_144,LT0042_10/LT0042_10_144_50.tif,POLG,1,-1,76,3976,0.7046171111393816,9.999e-05,True,4.0000434,cp
Large,0,878d7e1a-8c5a-4255-b0de-46f10d3f3daa,105,562,LT0042_10,144,50,1,LT0042_10_144,LT0042_10/LT0042_10_144_50.tif,POLG,1,-1,76,3976,0.25237822214146294,9.999e-05,True,4.0000434,cp
Large,0,dcefda2b-b56e-444d-ae82-513d3b5556fa,887,340,LT0042_10,44,28,1,LT0042_10_44,LT0042_10/LT0042_10_44_28.tif,CGI-63,1,-1,76,3976,0.4766002190389848,9.999e-05,True,4.0000434,cp
Large,0,0f4766ae-b25b-4977-b4a2-5d99e9981542,904,199,LT0042_10,44,28,1,LT0042_10_44,LT0042_10/LT0042_10_44_28.tif,CGI-63,1,-1,76,3976,0.5251531467362937,9.999e-05,True,4.0000434,cp
Large,0,3f94cb4c-f73e-440d-932d-fa0e3b260d1b,943,257,LT0042_10,44,28,1,LT0042_10_44,LT0042_10/LT0042_10_44_28.tif,CGI-63,1,-1,76,3976,0.45208672822735957,9.999e-05,True,4.0000434,cp
Large,0,aaca4da0-e2b1-4f7b-9bdf-b6e385622e3d,855,276,LT0042_10,44,28,1,LT0042_10_44,LT0042_10/LT0042_10_44_28.tif,CGI-63,1,-1,76,3976,0.1975415207939916,9.999e-05,True,4.0000434,cp
Large,0,74564812-407a-424a-9a68-e74805137b64,1094,252,LT0043_48,166,44,1,LT0043_48_166,LT0043_48/LT0043_48_166_44.tif,OGG1,1,-1,76,3976,0.3465080864375897,9.999e-05,True,4.0000434,cp
Large,0,589e223c-e48c-437b-b5d9-48383bd388a9,1082,100,LT0043_48,166,44,1,LT0043_48_166,LT0043_48/LT0043_48_166_44.tif,OGG1,1,-1,76,3976,0.08813242879898159,9.999e-05,True,4.0000434,cp
Large,0,96eac426-f9e8-402c-8f2b-59144e424f32,1072,228,LT0043_48,166,44,1,LT0043_48_166,LT0043_48/LT0043_48_166_44.tif,OGG1,1,-1,76,3976,0.07961469192778176,9.999e-05,True,4.0000434,cp
Large,0,e34ac072-28ac-4083-bd50-54dcb0df765c,1041,187,LT0043_48,166,44,1,LT0043_48_166,LT0043_48/LT0043_48_166_44.tif,OGG1,1,-1,76,3976,0.1135026210332947,9.999e-05,True,4.0000434,cp
Large,0,e9d0b34f-9660-445e-b2dc-ce348ec36d61,681,172,LT0043_48,166,47,1,LT0043_48_166,LT0043_48/LT0043_48_166_47.tif,OGG1,1,-1,76,3976,0.44175785400848405,9.999e-05,True,4.0000434,cp
Large,0,dcff54af-0408-4f2e-aa2f-56b961d5dfd2,1122,143,LT0043_48,166,71,1,LT0043_48_166,LT0043_48/LT0043_48_166_71.tif,OGG1,1,-1,76,3976,0.4023026172114546,9.999e-05,True,4.0000434,cp
Large,0,52564064-87a5-4c60-a16f-a3ad4fbf8363,1017,167,LT0043_48,166,71,1,LT0043_48_166,LT0043_48/LT0043_48_166_71.tif,OGG1,1,-1,76,3976,0.10032748706431482,9.999e-05,True,4.0000434,cp
Large,0,e7c04029-1b15-4267-9bdc-cd356495de1c,1084,171,LT0043_48,166,71,1,LT0043_48_166,LT0043_48/LT0043_48_166_71.tif,OGG1,1,-1,76,3976,0.10460716449053908,9.999e-05,True,4.0000434,cp
Large,0,4f3a0266-e8f3-4752-9406-fcb1a39b4b45,1046,197,LT0043_48,166,71,1,LT0043_48_166,LT0043_48/LT0043_48_166_71.tif,OGG1,1,-1,76,3976,0.07966986871974668,9.999e-05,True,4.0000434,cp
Large,0,b53b9240-90ab-407a-8a13-1f953bfa3294,1120,140,LT0043_48,166,79,1,LT0043_48_166,LT0043_48/LT0043_48_166_79.tif,OGG1,1,-1,76,3976,0.4316240781998951,9.999e-05,True,4.0000434,cp
Large,0,1ae1262d-383c-42c8-9598-5f47344fad36,1075,74,LT0043_48,166,79,1,LT0043_48_166,LT0043_48/LT0043_48_166_79.tif,OGG1,1,-1,76,3976,0.5030078217838464,9.999e-05,True,4.0000434,cp
Large,0,f70ebd27-7222-4379-866b-af2ad2214a6e,1158,51,LT0043_48,166,84,1,LT0043_48_166,LT0043_48/LT0043_48_166_84.tif,OGG1,1,-1,76,3976,0.49250474898606184,9.999e-05,True,4.0000434,cp
Large,0,70a02bc4-e1fc-4110-a3f9-773aacdefd5a,1123,141,LT0043_48,166,84,1,LT0043_48_166,LT0043_48/LT0043_48_166_84.tif,OGG1,1,-1,76,3976,0.533088893634404,9.999e-05,True,4.0000434,cp
Large,0,21302a27-7fbd-4a68-aa38-c1fa54cccb77,1094,279,LT0043_48,166,84,1,LT0043_48_166,LT0043_48/LT0043_48_166_84.tif,OGG1,1,-1,76,3976,0.46502588666437517,9.999e-05,True,4.0000434,cp
Large,0,2aad0a1e-dd85-4b64-8e37-496369a9d6fb,204,57,LT0048_13,69,72,1,LT0048_13_69,LT0048_13/LT0048_13_69_72.tif,TOP1,1,-1,76,3976,0.1490790476082396,9.999e-05,True,4.0000434,cp
Large,0,4890186e-bdfc-4554-9c2d-ff587141d1a3,963,414,LT0048_13,69,72,1,LT0048_13_69,LT0048_13/LT0048_13_69_72.tif,TOP1,1,-1,76,3976,0.5405731855794546,9.999e-05,True,4.0000434,cp
Large,0,43dd8c1e-76aa-4426-bf01-d667cf64a672,119,952,LT0065_04,20,49,1,LT0065_04_20,LT0065_04/LT0065_04_20_49.tif,CDCA8,1,-1,76,3976,0.6451996554564519,9.999e-05,True,4.0000434,cp
Large,0,3e42f33e-f801-45ff-8424-be1e363ba824,97,969,LT0065_04,20,72,1,LT0065_04_20,LT0065_04/LT0065_04_20_72.tif,CDCA8,1,-1,76,3976,0.5187349817442577,9.999e-05,True,4.0000434,cp
Large,0,adbce8f6-3b85-42d5-869c-9934ae1e5fa3,1078,555,LT0093_13,147,77,1,LT0093_13_147,LT0093_13/LT0093_13_147_77.tif,ENSG00000173227,1,-1,76,3976,0.5921999406939886,9.999e-05,True,4.0000434,cp
Large,0,01057ef3-cc06-4e20-931f-69de9a7357d0,790,557,LT0100_03,93,37,1,LT0100_03_93,LT0100_03/LT0100_03_93_37.tif,ENSG00000148826,1,-1,76,3976,0.23431437595274326,9.999e-05,True,4.0000434,cp
Large,0,1553e49c-68d7-4617-b287-3b51f10e3e87,1278,546,LT0100_03,93,37,1,LT0100_03_93,LT0100_03/LT0100_03_93_37.tif,ENSG00000148826,1,-1,76,3976,0.2224541411851869,9.999e-05,True,4.0000434,cp
Large,0,4dfa07d0-43cc-4381-930c-6c7d5a949ecf,238,720,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,76,3976,0.020933558715911252,0.42455754,False,0.37206346,cp
Large,0,d781fa79-3cde-43fa-8c8c-007f84799bac,404,564,LT0105_04,144,93,1,LT0105_04_144,LT0105_04/LT0105_04_144_93.tif,ENSG00000139974,1,-1,76,3976,0.29303071621437093,9.999e-05,True,4.0000434,cp
Large,0,259577a6-9f02-4361-abda-b85a7c1bd52d,699,427,LT0105_04,144,93,1,LT0105_04_144,LT0105_04/LT0105_04_144_93.tif,ENSG00000139974,1,-1,76,3976,0.47848990959888194,9.999e-05,True,4.0000434,cp
Large,0,a0e4e87d-01b8-4bb0-8df8-238758bd7e5d,478,170,LT0105_04,144,93,1,LT0105_04_144,LT0105_04/LT0105_04_144_93.tif,ENSG00000139974,1,-1,76,3976,0.40546670540030233,9.999e-05,True,4.0000434,cp
Large,0,88b7ef21-b53c-4919-aeb4-fc500688105a,674,745,LT0105_04,144,93,1,LT0105_04_144,LT0105_04/LT0105_04_144_93.tif,ENSG00000139974,1,-1,76,3976,0.36389994368520323,9.999e-05,True,4.0000434,cp
Large,0,48551f11-88ba-48e3-9a56-0d34eda9aa65,1232,760,LT0109_38,349,69,1,LT0109_38_349,LT0109_38/LT0109_38_349_69.tif,Eg5,1,-1,76,3976,0.6689929586325478,9.999e-05,True,4.0000434,cp
Large,0,5bc1cfe5-7b50-4402-9f9b-747780c55c3f,478,646,LT0109_38,349,69,1,LT0109_38_349,LT0109_38/LT0109_38_349_69.tif,Eg5,1,-1,76,3976,0.35222277860111983,9.999e-05,True,4.0000434,cp
Large,0,ac50460b-3f53-4639-80bc-4e1846e740da,1009,370,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.48091428062565156,9.999e-05,True,4.0000434,cp
Large,0,400f8004-d62c-4930-89d5-c77e937b09e6,697,385,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.48730726914751565,9.999e-05,True,4.0000434,cp
Large,0,40a9fd27-6dee-45c4-94bf-ccff49076860,991,312,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.6447820584533865,9.999e-05,True,4.0000434,cp
Large,0,f1e757fc-ba6f-460b-9155-2c5e79a064c5,853,942,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.6103656396629219,9.999e-05,True,4.0000434,cp
Large,0,9175d3fd-ee83-4511-ae23-af0ffa45d689,779,61,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.3550466190210421,9.999e-05,True,4.0000434,cp
Large,0,4747c524-c01e-4ae1-bc6d-6bcbb93889e8,243,856,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.5911736543175992,9.999e-05,True,4.0000434,cp
Large,0,234ede59-50fd-4e2d-9e3a-7070a79d0748,878,164,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.32106274136731816,9.999e-05,True,4.0000434,cp
Large,0,b552e074-ee2e-4a5b-9d10-7b18a07f5706,838,219,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.5843002688943004,9.999e-05,True,4.0000434,cp
Large,0,459114df-ca68-492d-b051-56230f19c19f,738,317,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.636537002038333,9.999e-05,True,4.0000434,cp
Large,0,2e242ffc-d3b3-41a8-8865-0377c968c094,811,894,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.6365242719693917,9.999e-05,True,4.0000434,cp
Large,0,63bd7d5c-d648-4822-82f4-cf6fdabe8fc6,1190,306,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.5824380964799717,9.999e-05,True,4.0000434,cp
Large,0,0e5deb85-eb9f-4c56-a463-236b217f70ae,299,636,LT0149_01,154,81,1,LT0149_01_154,LT0149_01/LT0149_01_154_81.tif,ENSG00000180225,1,-1,76,3976,0.5121593237480371,9.999e-05,True,4.0000434,cp
Large,0,b8e082c5-fbb9-4c3b-b0b0-dec440f2f256,1162,611,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.7297753104686464,9.999e-05,True,4.0000434,cp
Large,0,5e25a17a-72f3-49e6-9ca7-acffee0cff8a,179,541,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.6477379559865369,9.999e-05,True,4.0000434,cp
Large,0,005f3f10-ed84-4d12-965f-ec2a565ba8bf,765,372,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.5997177051321095,9.999e-05,True,4.0000434,cp
Large,0,97307c4a-6897-4052-a629-70eae499466b,1159,450,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.621821996357465,9.999e-05,True,4.0000434,cp
Large,0,ddabe349-a683-4ea2-81af-eb6fdabbdee2,1145,309,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.27423556208919136,9.999e-05,True,4.0000434,cp
Large,0,70bbfd9c-7287-41aa-8ffc-12e125e0719b,755,717,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.7599372371025228,9.999e-05,True,4.0000434,cp
Large,0,6f5a4acb-8804-4d31-94de-836b9591564f,654,792,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.5225529090052294,9.999e-05,True,4.0000434,cp
Large,0,898be5d9-ca11-44d4-8927-a8fc866f0c37,513,44,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.6110338436934322,9.999e-05,True,4.0000434,cp
Large,0,9f120df6-14ed-4091-89e4-2db9f71378f0,635,38,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.627870423780761,9.999e-05,True,4.0000434,cp
Large,0,f52a7977-a8b5-49ab-8131-cef9e05a1c3e,241,780,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.47067208508248165,9.999e-05,True,4.0000434,cp
Large,0,8f22b5bc-bc5c-485a-8c7b-6a70a7c1a513,964,893,LT0149_05,154,81,1,LT0149_05_154,LT0149_05/LT0149_05_154_81.tif,ENSG00000180225,1,-1,76,3976,0.6951591706846103,9.999e-05,True,4.0000434,cp
Large,0,dd19834c-0fb5-458b-a813-3526ef91cead,630,726,LT0157_04,5,2,1,LT0157_04_5,LT0157_04/LT0157_04_5_2.tif,ENSG00000175216,1,-1,76,3976,0.512346069986197,9.999e-05,True,4.0000434,cp
Large,0,5754528f-9e53-4bd0-a13a-07693edde81d,607,733,LT0157_04,5,17,1,LT0157_04_5,LT0157_04/LT0157_04_5_17.tif,ENSG00000175216,1,-1,76,3976,0.6756581344438406,9.999e-05,True,4.0000434,cp
Large,0,6c003ec8-f60c-4190-856f-22bd093e379f,1101,337,LT0157_04,5,17,1,LT0157_04_5,LT0157_04/LT0157_04_5_17.tif,ENSG00000175216,1,-1,76,3976,0.2926101291446568,9.999e-05,True,4.0000434,cp
Large,0,a8157091-5703-4409-8a0b-e85de42c0876,669,752,LT0157_04,5,17,1,LT0157_04_5,LT0157_04/LT0157_04_5_17.tif,ENSG00000175216,1,-1,76,3976,0.5537408551367881,9.999e-05,True,4.0000434,cp
Large,0,cb51a4fd-375e-4503-8e9c-b23f70a8cec6,668,709,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.21247411626518956,9.999e-05,True,4.0000434,cp
Large,0,f79c2755-0f05-413d-a66d-5a91cb7e5def,677,762,LT0157_04,5,61,1,LT0157_04_5,LT0157_04/LT0157_04_5_61.tif,ENSG00000175216,1,-1,76,3976,0.492839946681028,9.999e-05,True,4.0000434,cp
Prometaphase,0,b729e83f-9f35-401c-b6bb-baf7a806ef19,249,481,LT0013_42,107,23,1,LT0013_42_107,LT0013_42/LT0013_42_107_23.tif,TUBB2,1,-1,341,4241,0.5113709989658424,9.999e-05,True,4.0000434,cp
Prometaphase,0,c435dec0-9732-495a-95df-9981f92ddcd9,849,131,LT0013_42,107,23,1,LT0013_42_107,LT0013_42/LT0013_42_107_23.tif,TUBB2,1,-1,341,4241,0.6203258565091953,9.999e-05,True,4.0000434,cp
Prometaphase,0,08236618-5a1a-4d98-9ddd-dacc58569989,265,413,LT0013_42,107,23,1,LT0013_42_107,LT0013_42/LT0013_42_107_23.tif,TUBB2,1,-1,341,4241,0.5080194301287111,9.999e-05,True,4.0000434,cp
Prometaphase,0,9499928f-7bbd-44de-a094-925c5c800f5f,909,132,LT0013_42,107,23,1,LT0013_42_107,LT0013_42/LT0013_42_107_23.tif,TUBB2,1,-1,341,4241,0.5877699584954419,9.999e-05,True,4.0000434,cp
Prometaphase,0,23c74aa1-42f8-45ae-88f2-9a0a7a8db052,1264,203,LT0013_42,107,23,1,LT0013_42_107,LT0013_42/LT0013_42_107_23.tif,TUBB2,1,-1,341,4241,0.5979089991576495,9.999e-05,True,4.0000434,cp
Prometaphase,0,d22cdea9-04bd-4f6f-98bb-3b7bdd158807,1257,149,LT0013_42,107,28,1,LT0013_42_107,LT0013_42/LT0013_42_107_28.tif,TUBB2,1,-1,341,4241,0.5405405714902332,9.999e-05,True,4.0000434,cp
Prometaphase,0,554ed01b-116d-45de-a2df-9f1ee36cb8ec,1259,203,LT0013_42,107,28,1,LT0013_42_107,LT0013_42/LT0013_42_107_28.tif,TUBB2,1,-1,341,4241,0.5893009594109668,9.999e-05,True,4.0000434,cp
Prometaphase,0,c8d5b88d-a553-49d5-b5d6-f8d9b7bd2265,847,129,LT0013_42,107,28,1,LT0013_42_107,LT0013_42/LT0013_42_107_28.tif,TUBB2,1,-1,341,4241,0.5511164451785039,9.999e-05,True,4.0000434,cp
Prometaphase,0,0f1141a8-b0a8-4674-87dd-6963843f6148,457,154,LT0013_42,107,28,1,LT0013_42_107,LT0013_42/LT0013_42_107_28.tif,TUBB2,1,-1,341,4241,0.5304180644372926,9.999e-05,True,4.0000434,cp
Prometaphase,0,81f675ed-628a-4407-b533-14dac8f04e6b,817,172,LT0013_42,107,39,1,LT0013_42_107,LT0013_42/LT0013_42_107_39.tif,TUBB2,1,-1,341,4241,0.541753084288044,9.999e-05,True,4.0000434,cp
Prometaphase,0,1647603d-55a7-4432-aeb0-6c4a838cd650,897,168,LT0013_42,107,39,1,LT0013_42_107,LT0013_42/LT0013_42_107_39.tif,TUBB2,1,-1,341,4241,0.4812754105636984,9.999e-05,True,4.0000434,cp
Prometaphase,0,f4f54586-6742-40ac-96ac-d9f2ce6255ff,276,414,LT0013_42,107,39,1,LT0013_42_107,LT0013_42/LT0013_42_107_39.tif,TUBB2,1,-1,341,4241,0.521638722785448,9.999e-05,True,4.0000434,cp
Prometaphase,0,ee58f7bf-28d4-4546-b93d-bbcdf5f32d52,850,132,LT0013_42,107,39,1,LT0013_42_107,LT0013_42/LT0013_42_107_39.tif,TUBB2,1,-1,341,4241,0.5418327025422505,9.999e-05,True,4.0000434,cp
Prometaphase,0,2b333c83-dac1-498e-8a46-5670cae0d6c8,254,476,LT0013_42,107,39,1,LT0013_42_107,LT0013_42/LT0013_42_107_39.tif,TUBB2,1,-1,341,4241,0.5221871045895633,9.999e-05,True,4.0000434,cp
Prometaphase,0,6fbce7c5-fc7f-4ac5-8981-313bfae8ffcb,1030,448,LT0013_42,107,39,1,LT0013_42_107,LT0013_42/LT0013_42_107_39.tif,TUBB2,1,-1,341,4241,0.5358892072536209,9.999e-05,True,4.0000434,cp
Prometaphase,0,4422fed1-18eb-4125-bb00-3c3067ce4da2,166,625,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,341,4241,0.6623429316765953,9.999e-05,True,4.0000434,cp
Prometaphase,0,171953cd-de4d-4bc2-800d-a7df0729f449,1251,169,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,341,4241,0.517329042862555,9.999e-05,True,4.0000434,cp
Prometaphase,0,16b64ac4-7527-4515-8639-d52913380009,824,172,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,341,4241,0.49366149717424024,9.999e-05,True,4.0000434,cp
Prometaphase,0,ad6e037b-fe43-421d-9309-4ef9c1d01876,953,163,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,341,4241,0.5220190758143548,9.999e-05,True,4.0000434,cp
Prometaphase,0,817f38d9-ebb2-40b4-83ff-9a1b4c102b9c,894,161,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,341,4241,0.5317823220398307,9.999e-05,True,4.0000434,cp
Prometaphase,0,c906feea-80e5-4944-8eae-9c3fad5463d4,979,196,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,341,4241,0.5519402907413149,9.999e-05,True,4.0000434,cp
Prometaphase,0,d68be183-3ac6-484b-a92b-1f51ddf72198,45,519,LT0013_42,107,52,1,LT0013_42_107,LT0013_42/LT0013_42_107_52.tif,TUBB2,1,-1,341,4241,0.6472146109344553,9.999e-05,True,4.0000434,cp
Prometaphase,0,19adaefc-ad19-4c88-b8f6-6ab5740292f2,789,822,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5103778354790872,9.999e-05,True,4.0000434,cp
Prometaphase,0,8756fc24-3530-4fac-85bd-241a5dc53b93,196,591,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5581383636786197,9.999e-05,True,4.0000434,cp
Prometaphase,0,459c58f4-2a70-4772-b755-e5ac7079edb7,164,360,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5672681507257449,9.999e-05,True,4.0000434,cp
Prometaphase,0,ad7fde40-f952-4e16-8e46-967685bbb6d8,101,458,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5270086990046715,9.999e-05,True,4.0000434,cp
Prometaphase,0,82fcca94-4f13-49ed-920d-dbae6543c2e1,179,800,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5654647817408558,9.999e-05,True,4.0000434,cp
Prometaphase,0,88b5a926-4353-4852-8da2-74ccca5bb733,792,762,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.49612596497294537,9.999e-05,True,4.0000434,cp
Prometaphase,0,3409dab3-a32d-4b07-b1c6-66a3829a2dcc,424,510,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5055444818319678,9.999e-05,True,4.0000434,cp
Prometaphase,0,2fabf28c-ec1b-4701-99cb-606e7778c308,192,744,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5575568213377011,9.999e-05,True,4.0000434,cp
Prometaphase,0,77b16093-dca4-49dc-9561-a801856c5510,282,413,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.542383731397191,9.999e-05,True,4.0000434,cp
Prometaphase,0,ac42a686-676d-4dac-8a19-797d3b3b6a40,429,558,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.5434232409353073,9.999e-05,True,4.0000434,cp
Prometaphase,0,9d6df2b9-5f04-4a2c-aa33-50bdaec555ee,123,359,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.45518353029149206,9.999e-05,True,4.0000434,cp
Prometaphase,0,ba22f18a-2c6d-49e0-bd3b-5ec602cfaba3,811,860,LT0013_42,107,63,1,LT0013_42_107,LT0013_42/LT0013_42_107_63.tif,TUBB2,1,-1,341,4241,0.49717161362159884,9.999e-05,True,4.0000434,cp
